tweetid,userid,user_display_name,tweet_time,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Events,Events_keywords,Entertainment,Entertainment_keywords,Politics,Politics_keywords,Economy,Economy_keywords,Business,Business_keywords,City Hall types stories,City Hall types stories_keywords,Lifestyle,Lifestyle_keywords,Health,Health_keywords,Education,Education_keywords,Sports,Sports_keywords,Courthouse types stories,Courthouse types stories_keywords,Obituaries,Obituaries_keywords,Terrorism,Terrorism_keywords,State House types stories,State House types stories_keywords,Religion,Religion_keywords,2nd Amendment,2nd Amendment_keywords,Travel,Travel_keywords,Leisure,Leisure_keywords,Russian Sphere,Russian Sphere_keywords,Science,Science_keywords,Technology,Technology_keywords,Race,Race_keywords,Immigration,Immigration_keywords,Police Brutality,Police Brutality_keywords,Stock Exchange,Stock Exchange_keywords,Abortion,Abortion_keywords
698659580734091264,3074563039,St. Louis Online,2016-02-14 00:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697851510428815360,2601235821,Pittsburgh Today,2016-02-11 18:35:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('loan',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696567707257274368,2630842499,San Diego Daily,2016-02-08 05:34:00,0.0,(),,,,,,,,,1.0,"('business',)",1.0,"('clinton',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697862269149904896,2753146444,Cleveland Online,2016-02-11 19:18:00,0.0,(),0.0,(),0.0,(),1.0,"('crime',)",,,,,,,,,1.0,"('drive',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696800300636614656,2601235821,Pittsburgh Today,2016-02-08 20:58:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('question',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696792583402459136,2601235821,Pittsburgh Today,2016-02-08 20:27:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698162026388987904,2601235821,Pittsburgh Today,2016-02-12 15:09:00,0.0,(),0.0,(),0.0,(),,,,,2.0,"('album', 'entertainment')",,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698165440913092608,2753338899,San Antonio Top News,2016-02-12 15:23:00,0.0,(),0.0,(),,,,,,,,,,,1.0,"('money',)",,,,,,,1.0,"('drug',)",,,,,,,,,,,,,,,1.0,"('gun',)",,,,,,,,,,,,,,,,,,,,
698312620307132416,2611151319,Seattle Post,2016-02-13 01:07:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('football', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698590370511216640,2601235821,Pittsburgh Today,2016-02-13 19:31:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('christian',)",,,,,,,,,,,,,,,,,,,,,,
698320457859145728,2601235821,Pittsburgh Today,2016-02-13 01:39:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('pre', 'school')",,,,,,,,,,,,,,,,,,,,,,,1.0,"('google',)",,,,,,,,,,
698866649902940160,2587843805,KansasCityDailyNews,2016-02-14 13:49:00,0.0,(),0.0,(),0.0,(),1.0,"('homicide',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698326000000000000,2530830345,New Orleans Online,2016-02-13 02:00:00,0.0,(),0.0,(),,,,,1.0,"('expo',)",,,,,,,,,,,,,,,1.0,"('school',)",1.0,"('league',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697199698868719616,2494112058,San Jose Daily,2016-02-09 23:25:00,0.0,(),0.0,(),0.0,(),,,1.0,"('contest',)",,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697281175144935424,2587474264,Minneapolis Online,2016-02-10 04:49:00,0.0,(),0.0,(),1.0,"('wild',)",0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697241388316889088,2630842499,San Diego Daily,2016-02-10 02:11:00,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('politics',)",,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697536079738617856,3899481526,Syria Today,2016-02-10 21:42:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
